The     Blackberry Creek at            Yorkville
Coordinates: Lat:  41.67; Lon:  88.44
Surface:      182.0 km²
-----------------------------------------               
Fields                                                  
Date : date (YYYYMMDD)                                  
Qobs : observed discharges (in m^3/s)                   
Ptot : total precipitation over the basin (in mm)       
Fsol : fraction of solid precipitation (between 0 and 1)
Temp : averaged air temperature over the basin (in °C)  
PE   : potential evapotranspiration (in mm)             
-----------------------------------------               
    Date;      Qobs;  Ptot;   Fsol;  Temp;    PE;       
20070106;     7.476;   3.0; -99.00;   5.1;   0.5;
20070107;     5.777;   0.0; -99.00;   2.0;   0.4;
20070108;     4.701;   0.9; -99.00;   0.8;   0.3;
20070109;     3.964;   0.0; -99.00;  -0.9;   0.2;
20070110;     3.171;   0.0; -99.00;  -3.8;   0.1;
20070111;     2.775;   0.0; -99.00;  -1.2;   0.2;
20070112;     2.633;   0.1; -99.00;   4.5;   0.5;
20070113;     2.549;   2.8; -99.00;   1.4;   0.4;
20070114;     2.407;   3.7; -99.00;  -1.3;   0.2;
20070115;     3.341;   8.3; -99.00;  -1.6;   0.2;
20070116;     3.794;   1.0; -99.00;  -7.6;   0.0;
20070117;     3.058;   0.0; -99.00; -10.6;   0.0;
20070118;     3.087;   0.0; -99.00;  -7.2;   0.0;
20070119;     2.690;   0.5; -99.00;  -5.1;   0.0;
20070120;     2.464;   0.0; -99.00;  -8.1;   0.0;
20070121;     2.265;   2.0; -99.00;  -6.7;   0.0;
20070122;     1.756;   2.0; -99.00;  -3.1;   0.1;
20070123;     1.472;   0.0; -99.00;  -3.4;   0.1;
20070124;     1.303;   0.0; -99.00;  -5.2;   0.0;
20070125;     1.161;   0.0; -99.00;  -7.5;   0.0;
20070126;     1.048;   0.0; -99.00;  -6.1;   0.0;
20070127;     0.963;   0.0; -99.00;  -2.2;   0.2;
20070128;     0.906;   0.1; -99.00;  -8.2;   0.0;
20070129;     0.906;   0.0; -99.00;  -9.7;   0.0;
20070130;     0.878;   2.0; -99.00;  -9.6;   0.0;
20070131;     0.850;   0.0; -99.00; -12.2;   0.0;
20070201;     0.821;   0.8; -99.00; -10.8;   0.0;
20070202;     0.765;   0.0; -99.00; -11.0;   0.0;
20070203;     0.736;   0.0; -99.00; -14.5;   0.0;
20070204;     0.708;   0.0; -99.00; -18.1;   0.0;
20070205;     0.708;   0.0; -99.00; -19.8;   0.0;
20070206;     0.708;   0.0; -99.00; -18.7;   0.0;
20070207;     0.708;   4.4; -99.00; -17.3;   0.0;
20070208;     0.708;   0.0; -99.00; -17.8;   0.0;
20070209;     0.708;   0.0; -99.00; -16.7;   0.0;
20070210;     0.708;   0.0; -99.00; -15.4;   0.0;
20070211;     0.680;   0.0; -99.00; -13.8;   0.0;
20070212;     0.651;   2.2; -99.00;  -6.1;   0.0;
20070213;     0.623;   3.0; -99.00;  -4.1;   0.1;
20070214;     0.623;   3.9; -99.00; -10.2;   0.0;
20070215;     0.623;   0.0; -99.00; -13.9;   0.0;
20070216;     0.623;   0.0; -99.00; -15.4;   0.0;
20070217;     0.623;   3.1; -99.00; -12.1;   0.0;
20070218;     0.623;   0.0; -99.00;  -8.5;   0.0;
20070219;     0.623;   0.0; -99.00;  -6.4;   0.0;
20070220;     0.651;   0.0; -99.00;   0.7;   0.5;
20070221;     0.680;   0.0; -99.00;   1.0;   0.5;
20070222;     0.850;   0.0; -99.00;   1.5;   0.6;
20070223;     1.048;   0.0; -99.00;  -1.5;   0.3;
20070224;     1.954;   0.0; -99.00;  -1.7;   0.3;
20070225;     2.690;  20.5; -99.00;   0.0;   0.4;
20070226;     5.295;  13.0; -99.00;   0.5;   0.5;
20070227;     5.692;   0.0; -99.00;  -1.2;   0.3;
20070228;     4.984;   0.0; -99.00;  -1.3;   0.3;
20070301;     8.212;  12.0; -99.00;   0.4;   0.5;
20070302;    17.443;  10.0; -99.00;   1.7;   0.6;
20070303;    26.193;   1.5; -99.00;  -3.9;   0.1;
20070304;    17.018;   0.0; -99.00;  -6.3;   0.0;
20070305;     6.145;   0.0; -99.00;  -4.2;   0.1;
20070306;     4.049;   0.0; -99.00;  -5.4;   0.0;
20070307;     2.917;   0.0; -99.00;  -5.8;   0.0;
20070308;     2.265;   0.0; -99.00;  -4.4;   0.1;
20070309;     2.237;   0.0; -99.00;   0.2;   0.5;
20070310;     4.021;   7.2; -99.00;   5.5;   1.1;
20070311;     5.550;   0.0; -99.00;   3.6;   0.9;
20070312;     4.021;   0.0; -99.00;   6.0;   1.2;
20070313;     3.398;   0.0; -99.00;  12.1;   1.8;
20070314;     3.115;   0.0; -99.00;  13.1;   2.0;
20070315;     2.860;   4.1; -99.00;   7.3;   1.3;
20070316;     2.492;   0.0; -99.00;   0.0;   0.5;
20070317;     2.067;   0.0; -99.00;  -0.9;   0.5;
20070318;     1.784;   0.0; -99.00;  -0.2;   0.5;
20070319;     1.756;   4.7; -99.00;   3.7;   1.0;
20070320;     1.784;   0.0; -99.00;   6.1;   1.3;
20070321;     2.095;  11.1; -99.00;   5.9;   1.3;
20070322;     3.681;  15.2; -99.00;  12.4;   2.0;
20070323;     4.361;   9.6; -99.00;  11.1;   1.9;
20070324;     4.446;   3.1; -99.00;  12.0;   2.0;
20070325;     3.851;   0.5; -99.00;  16.0;   2.5;
20070326;     3.256;   0.0; -99.00;  19.7;   3.0;
20070327;     2.747;   0.0; -99.00;  19.0;   2.9;
20070328;     2.464;   4.3; -99.00;  15.0;   2.5;
20070329;     2.237;   1.0; -99.00;  10.2;   1.9;
20070330;     2.010;   0.1; -99.00;  11.6;   2.1;
20070331;     1.784;   0.1; -99.00;  11.1;   2.0;
20070401;     2.039;  14.5; -99.00;  12.7;   2.3;
20070402;     2.124;   2.0; -99.00;  10.2;   2.0;
20070403;     1.926;   0.0; -99.00;  10.8;   2.1;
20070404;     1.756;   1.6; -99.00;   8.5;   1.8;
20070405;     1.501;   0.0; -99.00;  -1.2;   0.5;
20070406;     1.388;   0.0; -99.00;  -0.9;   0.5;
20070407;     1.303;   0.0; -99.00;  -2.5;   0.3;
20070408;     1.218;   0.0; -99.00;  -1.9;   0.4;
20070409;     1.161;   0.0; -99.00;   1.6;   0.9;
20070410;     1.133;   0.0; -99.00;   2.6;   1.0;
20070411;     1.388;   9.2; -99.00;   4.3;   1.3;
20070412;     2.633;  16.6; -99.00;   1.5;   0.9;
20070413;     3.200;   1.6; -99.00;   2.3;   1.0;
20070414;     2.775;   0.0; -99.00;   5.3;   1.4;
20070415;     2.350;   0.0; -99.00;   4.9;   1.4;
20070416;     1.982;   0.0; -99.00;   7.3;   1.8;
20070417;     1.699;   0.0; -99.00;  10.3;   2.2;
20070418;     1.529;   0.0; -99.00;  12.1;   2.5;
20070419;     1.388;   0.0; -99.00;   8.4;   1.9;
20070420;     1.274;   0.0; -99.00;  10.1;   2.2;
20070421;     1.161;   0.0; -99.00;  13.6;   2.7;
20070422;     1.104;   0.0; -99.00;  17.1;   3.3;
20070423;     1.048;   0.0; -99.00;  19.6;   3.7;
20070424;     0.991;   0.0; -99.00;  14.5;   2.9;
20070425;     2.803;  39.5; -99.00;  13.8;   2.8;
20070426;     5.890;  11.1; -99.00;   9.6;   2.2;
20070427;     7.079;   6.5; -99.00;  10.0;   2.3;
20070428;     5.805;   0.0; -99.00;  10.9;   2.4;
20070429;     4.106;   0.0; -99.00;  15.5;   3.2;
20070430;     3.228;   4.0; -99.00;  18.4;   3.6;
20070501;     2.690;   0.0; -99.00;  17.5;   3.5;
20070502;     2.322;   0.0; -99.00;  17.5;   3.5;
20070503;     2.039;   0.0; -99.00;  13.0;   2.8;
20070504;     1.784;   0.0; -99.00;  15.5;   3.2;
20070505;     1.614;   1.1; -99.00;  15.8;   3.3;
20070506;     1.444;   0.0; -99.00;  15.5;   3.3;
20070507;     1.303;   0.0; -99.00;  16.0;   3.4;
20070508;     1.246;   0.0; -99.00;  20.3;   4.0;
20070509;     1.218;   0.0; -99.00;  21.8;   4.3;
20070510;     1.133;   0.0; -99.00;  20.1;   4.0;
20070511;     1.048;   0.0; -99.00;  20.4;   4.1;
20070512;     0.991;   0.0; -99.00;  15.3;   3.3;
20070513;     0.934;   0.0; -99.00;  13.9;   3.1;
20070514;     0.906;   0.0; -99.00;  17.3;   3.6;
20070515;     0.878;   0.0; -99.00;  22.5;   4.5;
20070516;     0.878;   5.2; -99.00;  16.0;   3.5;
20070517;     0.850;   0.3; -99.00;  12.3;   2.9;
20070518;     0.765;   0.0; -99.00;  11.4;   2.7;
20070519;     0.736;   0.0; -99.00;  16.5;   3.6;
20070520;     0.708;   0.0; -99.00;  17.0;   3.7;
20070521;     0.680;   0.0; -99.00;  13.6;   3.1;
20070522;     0.651;   0.0; -99.00;  20.1;   4.2;
20070523;     0.595;   0.0; -99.00;  23.7;   4.8;
20070524;     0.566;   0.0; -99.00;  24.5;   5.0;
20070525;     0.566;   2.5; -99.00;  20.4;   4.3;
20070526;     0.595;   7.0; -99.00;  16.0;   3.6;
20070527;     0.708;  17.7; -99.00;  15.8;   3.5;
20070528;     0.736;   0.0; -99.00;  17.1;   3.8;
20070529;     0.651;   0.0; -99.00;  20.6;   4.4;
20070530;     0.595;   0.0; -99.00;  24.2;   5.0;
20070531;     0.566;   0.0; -99.00;  24.1;   5.0;
20070601;     0.595;   6.6; -99.00;  21.5;   4.5;
20070602;     0.651;   6.0; -99.00;  22.7;   4.8;
20070603;     0.680;   0.2; -99.00;  21.1;   4.5;
20070604;     0.651;   2.3; -99.00;  19.5;   4.2;
20070605;     0.906;  17.8; -99.00;  15.3;   3.5;
20070606;     1.048;   3.9; -99.00;  13.8;   3.2;
20070607;     0.906;   0.0; -99.00;  19.1;   4.2;
20070608;     0.765;   0.0; -99.00;  24.2;   5.1;
20070609;     0.651;   0.0; -99.00;  17.0;   3.8;
20070610;     0.566;   0.0; -99.00;  19.2;   4.2;
20070611;     0.538;   0.0; -99.00;  21.2;   4.5;
20070612;     0.510;   0.0; -99.00;  22.9;   4.9;
20070613;     0.453;   0.0; -99.00;  23.1;   4.9;
20070614;     0.425;   0.0; -99.00;  24.1;   5.1;
20070615;     0.396;   0.0; -99.00;  25.2;   5.3;
20070616;     0.396;   0.0; -99.00;  25.6;   5.3;
20070617;     0.340;   0.0; -99.00;  26.3;   5.5;
20070618;     0.340;   0.0; -99.00;  26.7;   5.5;
20070619;     0.368;  18.1; -99.00;  24.1;   5.1;
20070620;     0.368;   0.0; -99.00;  20.4;   4.4;
20070621;     0.311;   0.0; -99.00;  22.0;   4.7;
20070622;     0.340;   5.3; -99.00;  20.7;   4.5;
20070623;     0.453;   6.5; -99.00;  19.2;   4.2;
20070624;     0.481;  11.4; -99.00;  18.5;   4.1;
20070625;     0.453;   0.0; -99.00;  21.9;   4.7;
20070626;     0.425;   0.0; -99.00;  25.0;   5.2;
20070627;     0.396;   0.7; -99.00;  26.1;   5.4;
20070628;     0.396;   7.2; -99.00;  23.5;   5.0;
20070629;     0.425;   0.0; -99.00;  17.1;   3.8;
20070630;     0.396;   0.0; -99.00;  17.3;   3.9;
20070701;     0.368;   0.0; -99.00;  19.4;   4.2;
20070702;     0.340;   0.0; -99.00;  19.2;   4.2;
20070703;     0.283;   0.0; -99.00;  20.5;   4.4;
20070704;     0.311;  14.0; -99.00;  22.7;   4.8;
20070705;     0.368;   1.0; -99.00;  24.6;   5.1;
20070706;     0.311;   0.0; -99.00;  24.0;   5.0;
20070707;     0.275;   0.0; -99.00;  23.8;   5.0;
20070708;     0.241;   0.0; -99.00;  25.8;   5.3;
20070709;     0.244;   0.0; -99.00;  26.9;   5.5;
20070710;     0.368;  25.8; -99.00;  25.6;   5.2;
20070711;     0.396;  11.1; -99.00;  21.8;   4.6;
20070712;     0.368;   0.0; -99.00;  19.6;   4.2;
20070713;     0.311;   0.0; -99.00;  19.3;   4.2;
20070714;     0.261;   0.0; -99.00;  20.6;   4.4;
20070715;     0.235;   0.0; -99.00;  21.5;   4.5;
20070716;     0.232;   0.0; -99.00;  21.6;   4.5;
20070717;     0.244;   5.1; -99.00;  22.7;   4.7;
20070718;     0.425;  12.7; -99.00;  23.5;   4.8;
20070719;     2.265;  46.0; -99.00;  24.1;   4.9;
20070720;     1.954;   0.3; -99.00;  20.2;   4.2;
20070721;     1.133;   0.0; -99.00;  18.8;   4.0;
20070722;     0.821;   0.0; -99.00;  19.1;   4.0;
20070723;     0.651;   0.0; -99.00;  20.4;   4.2;
20070724;     0.538;   0.0; -99.00;  21.7;   4.4;
20070725;     0.481;   0.0; -99.00;  23.2;   4.7;
20070726;     0.793;  17.7; -99.00;  23.3;   4.7;
20070727;     3.398;  39.1; -99.00;  23.2;   4.6;
20070728;     3.908;   6.2; -99.00;  23.3;   4.6;
20070729;     2.633;   0.0; -99.00;  22.4;   4.5;
20070730;     1.614;   0.0; -99.00;  22.6;   4.5;
20070731;     1.076;   0.0; -99.00;  24.2;   4.7;
20070801;     0.793;   0.0; -99.00;  25.5;   4.9;
20070802;     0.651;   0.0; -99.00;  26.0;   5.0;
20070803;     0.566;   0.0; -99.00;  25.2;   4.9;
20070804;     0.481;   0.0; -99.00;  23.4;   4.5;
20070805;     0.481;  10.7; -99.00;  22.9;   4.4;
20070806;     0.595;   8.4; -99.00;  25.7;   4.9;
20070807;     0.934;  21.7; -99.00;  26.8;   5.0;
20070808;     0.793;   5.8; -99.00;  26.7;   5.0;
20070809;     1.812;  11.7; -99.00;  25.4;   4.8;
20070810;     1.501;   0.0; -99.00;  25.0;   4.7;
20070811;     1.019;   0.0; -99.00;  24.7;   4.6;
20070812;     0.821;   5.2; -99.00;  25.0;   4.6;
20070813;     0.680;   0.0; -99.00;  24.8;   4.6;
20070814;     0.708;  17.2; -99.00;  23.1;   4.3;
20070815;     0.850;   2.9; -99.00;  24.1;   4.4;
20070816;     0.765;   1.9; -99.00;  23.0;   4.2;
20070817;     0.680;   0.0; -99.00;  20.7;   3.9;
20070818;     0.623;   0.0; -99.00;  19.2;   3.6;
20070819;     0.821;  18.0; -99.00;  17.7;   3.4;
20070820;     3.002;  44.8; -99.00;  19.8;   3.7;
20070821;     3.738;   7.2; -99.00;  23.0;   4.1;
20070822;     2.775;   4.1; -99.00;  25.3;   4.4;
20070823;     3.426;  24.6; -99.00;  25.9;   4.5;
20070824;     9.061;  70.6; -99.00;  24.8;   4.3;
20070825;    15.688;   5.3; -99.00;  22.7;   4.0;
20070826;    16.594;   0.0; -99.00;  20.1;   3.6;
20070827;    11.553;   0.0; -99.00;  20.6;   3.6;
20070828;     6.456;   0.0; -99.00;  22.8;   3.9;
20070829;     4.502;   0.0; -99.00;  25.2;   4.2;
20070830;     3.398;   0.0; -99.00;  21.8;   3.7;
20070831;     2.662;   0.0; -99.00;  18.4;   3.2;
20070901;     2.180;   0.0; -99.00;  19.5;   3.4;
20070902;     1.897;   0.0; -99.00;  20.4;   3.5;
20070903;     1.699;   0.0; -99.00;  22.5;   3.7;
20070904;     1.501;   0.0; -99.00;  23.5;   3.8;
20070905;     1.359;   0.0; -99.00;  24.8;   4.0;
20070906;     1.246;   0.0; -99.00;  24.8;   3.9;
20070907;     1.274;   6.2; -99.00;  24.3;   3.8;
20070908;     1.218;   3.0; -99.00;  22.2;   3.5;
20070909;     1.104;   0.0; -99.00;  20.9;   3.3;
20070910;     0.991;   0.0; -99.00;  20.2;   3.2;
20070911;     0.963;   6.1; -99.00;  16.1;   2.7;
20070912;     0.934;   0.0; -99.00;  13.4;   2.3;
20070913;     0.850;   0.0; -99.00;  14.6;   2.4;
20070914;     0.793;   0.0; -99.00;  16.1;   2.6;
20070915;     0.736;   0.0; -99.00;   9.9;   1.8;
20070916;     0.708;   0.0; -99.00;  11.2;   2.0;
20070917;     0.708;   0.0; -99.00;  17.0;   2.7;
20070918;     0.680;   0.0; -99.00;  21.8;   3.2;
20070919;     0.651;   0.0; -99.00;  24.4;   3.5;
20070920;     0.623;   0.0; -99.00;  21.6;   3.1;
20070921;     0.623;   0.0; -99.00;  22.4;   3.2;
20070922;     0.651;   0.0; -99.00;  20.6;   3.0;
20070923;     0.623;   0.0; -99.00;  18.2;   2.6;
20070924;     0.595;   0.0; -99.00;  21.8;   3.0;
20070925;     0.566;   0.0; -99.00;  25.5;   3.4;
20070926;     0.623;   9.5; -99.00;  18.7;   2.6;
20070927;     0.651;   0.0; -99.00;  15.8;   2.3;
20070928;     0.623;   0.0; -99.00;  16.5;   2.3;
20070929;     0.595;   0.0; -99.00;  16.9;   2.4;
20070930;     0.566;   0.0; -99.00;  19.2;   2.6;
20071001;     0.651;  18.4; -99.00;  20.0;   2.6;
20071002;     0.793;   1.5; -99.00;  18.5;   2.5;
20071003;     0.878;   5.0; -99.00;  18.6;   2.4;
20071004;     0.736;   0.0; -99.00;  17.6;   2.3;
20071005;     0.680;   0.0; -99.00;  20.7;   2.6;
20071006;     0.623;   0.0; -99.00;  24.4;   2.9;
20071007;     0.595;   0.0; -99.00;  25.2;   3.0;
20071008;     0.595;   0.0; -99.00;  24.0;   2.8;
20071009;     0.538;   0.0; -99.00;  19.3;   2.4;
20071010;     0.453;   0.0; -99.00;  14.8;   1.9;
20071011;     0.481;   0.0; -99.00;   9.5;   1.4;
20071012;     0.481;   0.0; -99.00;   8.7;   1.3;
20071013;     0.481;   0.0; -99.00;   8.8;   1.3;
20071014;     0.481;   0.4; -99.00;  12.2;   1.6;
20071015;     0.510;   3.0; -99.00;  14.9;   1.8;
20071016;     1.642;  37.1; -99.00;  16.6;   1.9;
20071017;     2.633;   0.0; -99.00;  14.2;   1.7;
20071018;     2.832;  17.8; -99.00;  16.4;   1.9;
20071019;     3.087;   1.0; -99.00;  16.9;   1.9;
20071020;     2.322;   0.0; -99.00;  12.3;   1.5;
20071021;     1.614;   0.0; -99.00;  16.8;   1.9;
20071022;     1.274;   0.0; -99.00;  17.6;   1.9;
20071023;     1.161;   4.2; -99.00;   9.7;   1.2;
20071024;     1.048;   0.0; -99.00;   9.3;   1.2;
20071025;     0.934;   0.0; -99.00;   8.8;   1.1;
20071026;     0.934;   0.0; -99.00;  10.9;   1.3;
20071027;     1.048;   6.6; -99.00;  12.0;   1.3;
20071028;     1.019;   0.0; -99.00;   6.5;   0.9;
20071029;     0.934;   0.0; -99.00;   7.5;   1.0;
20071030;     0.906;   0.0; -99.00;   9.9;   1.1;
20071031;     0.821;   0.0; -99.00;  11.3;   1.2;
20071101;     0.793;   0.0; -99.00;   8.0;   1.0;
20071102;     0.736;   0.0; -99.00;   6.1;   0.8;
20071103;     0.708;   0.0; -99.00;   6.5;   0.8;
20071104;     0.680;   1.0; -99.00;   6.8;   0.9;
20071105;     0.680;   0.0; -99.00;   7.4;   0.9;
20071106;     0.651;   0.0; -99.00;   5.2;   0.7;
20071107;     0.595;   0.0; -99.00;   1.9;   0.5;
20071108;     0.566;   0.0; -99.00;   2.9;   0.5;
20071109;     0.566;   0.0; -99.00;   4.3;   0.6;
20071110;     0.595;   0.0; -99.00;   3.0;   0.5;
20071111;     0.595;   2.4; -99.00;   5.1;   0.7;
20071112;     0.595;   0.8; -99.00;  10.9;   1.0;
20071113;     0.595;   0.0; -99.00;   8.4;   0.9;
20071114;     0.736;   0.0; -99.00;   8.1;   0.8;
20071115;     0.651;   0.0; -99.00;   4.9;   0.6;
20071116;     0.566;   0.0; -99.00;  -0.4;   0.3;
20071117;     0.538;   0.0; -99.00;   1.9;   0.4;
20071118;     0.538;   0.0; -99.00;   4.0;   0.6;
20071119;     0.538;   0.6; -99.00;   5.6;   0.7;
20071120;     0.566;   0.1; -99.00;  10.1;   0.9;
20071121;     0.963;  14.8; -99.00;   6.8;   0.7;
20071122;     1.472;   9.0; -99.00;   0.7;   0.3;
20071123;     1.388;   0.0; -99.00;  -3.1;   0.1;
20071124;     1.133;   0.0; -99.00;  -2.1;   0.2;
20071125;     0.991;   0.0; -99.00;  -0.1;   0.3;
20071126;     0.934;   0.1; -99.00;   0.5;   0.3;
20071127;     0.934;   0.0; -99.00;  -0.5;   0.3;
20071128;     0.821;   0.0; -99.00;  -0.9;   0.2;
20071129;     0.765;   0.0; -99.00;  -1.3;   0.2;
20071130;     0.765;   0.0; -99.00;  -3.0;   0.1;
20071201;     0.736;   0.0; -99.00;  -4.1;   0.1;
20071202;     1.048;  20.0; -99.00;   0.0;   0.3;
20071203;     1.416;   7.8; -99.00;  -2.0;   0.2;
20071204;     1.444;   0.0; -99.00;  -4.4;   0.0;
20071205;     1.189;  11.0; -99.00;  -3.9;   0.1;
20071206;     1.048;   0.0; -99.00; -10.2;   0.0;
20071207;     0.934;   2.0; -99.00;  -8.5;   0.0;
20071208;     0.878;   0.0; -99.00;  -6.8;   0.0;
20071209;     0.934;   0.4; -99.00;  -6.8;   0.0;
20071210;     0.906;   1.1; -99.00;  -3.7;   0.1;
20071211;     1.133;   8.0; -99.00;  -1.9;   0.2;
20071212;     2.350;  10.9; -99.00;  -2.3;   0.1;
20071213;     2.662;   0.0; -99.00;  -2.3;   0.1;
20071214;     2.209;   0.0; -99.00;  -5.1;   0.0;
20071215;     1.841;   1.1; -99.00;  -5.6;   0.0;
20071216;     1.699;   7.0; -99.00;  -5.2;   0.0;
20071217;     1.416;   0.0; -99.00;  -7.7;   0.0;
20071218;     1.331;   0.0; -99.00;  -5.9;   0.0;
20071219;     1.331;   0.0; -99.00;  -3.1;   0.1;
20071220;     1.189;   0.0; -99.00;  -3.9;   0.1;
20071221;     1.274;   2.3; -99.00;   0.2;   0.3;
20071222;     1.784;   0.4; -99.00;   3.5;   0.4;
20071223;     3.568;   6.3; -99.00;  -0.1;   0.3;
20071224;     4.729;   0.1; -99.00;  -7.3;   0.0;
20071225;     3.625;   0.0; -99.00;  -4.2;   0.0;
20071226;     2.917;   0.0; -99.00;  -0.3;   0.2;
20071227;     2.549;   1.0; -99.00;   1.6;   0.3;
20071228;     2.407;   0.0; -99.00;  -0.9;   0.2;
20071229;     2.209;   8.1; -99.00;  -3.2;   0.1;
20071230;     1.897;   0.0; -99.00;  -4.8;   0.0;
20071231;     1.784;   0.0; -99.00;  -3.1;   0.1;
20080101;     1.756;   8.4; -99.00;  -5.6;   0.0;
20080102;     1.642;   3.2; -99.00; -12.8;   0.0;
20080103;     1.586;   0.0; -99.00; -13.7;   0.0;
20080104;     1.472;   0.0; -99.00; -10.3;   0.0;
20080105;     1.642;   0.0; -99.00;  -0.3;   0.3;
20080106;     2.180;   0.0; -99.00;   6.5;   0.6;
20080107;     3.596;   0.0; -99.00;  11.8;   0.9;
20080108;     5.352;  17.8; -99.00;  12.3;   0.9;
20080109;     6.994;   4.9; -99.00;   4.2;   0.5;
20080110;     6.173;   0.0; -99.00;   1.3;   0.3;
20080111;     5.352;   6.5; -99.00;   2.3;   0.4;
20080112;     4.701;   0.0; -99.00;  -0.7;   0.2;
20080113;     3.936;   0.0; -99.00;   0.7;   0.3;
20080114;     3.285;   0.0; -99.00;  -4.2;   0.0;
20080115;     2.860;   0.0; -99.00;  -8.4;   0.0;
20080116;     2.435;   0.0; -99.00;  -5.9;   0.0;
20080117;     2.180;   0.0; -99.00;  -1.7;   0.2;
20080118;     1.982;   2.0; -99.00;  -7.6;   0.0;
20080119;     1.756;   0.0; -99.00; -12.7;   0.0;
20080120;     1.699;   0.0; -99.00; -18.5;   0.0;
20080121;     1.642;   0.1; -99.00; -14.9;   0.0;
20080122;     1.586;   6.9; -99.00;  -7.7;   0.0;
20080123;     1.586;   0.0; -99.00; -12.9;   0.0;
20080124;     1.529;   1.1; -99.00; -16.7;   0.0;
20080125;     1.472;   0.0; -99.00; -17.8;   0.0;
20080126;     1.472;   1.8; -99.00; -11.2;   0.0;
20080127;     1.472;   0.0; -99.00;  -7.1;   0.0;
20080128;     1.586;   0.0; -99.00;  -3.9;   0.1;
20080129;     1.756;   1.0; -99.00;   4.3;   0.6;
20080130;     1.926;   2.0; -99.00;  -5.5;   0.0;
20080131;     2.067;   0.0; -99.00; -13.1;   0.0;
20080201;     1.926;  13.0; -99.00;  -6.3;   0.0;
20080202;     1.586;   3.9; -99.00;  -3.5;   0.1;
20080203;     1.416;   0.0; -99.00;  -3.1;   0.1;
20080204;     1.416;   6.8; -99.00;  -1.3;   0.3;
20080205;     1.982;   8.2; -99.00;   2.5;   0.5;
20080206;     2.718;   8.9; -99.00;  -0.3;   0.3;
20080207;     3.398;  13.5; -99.00;  -3.2;   0.1;
20080208;     2.549;   3.0; -99.00;  -3.1;   0.1;
20080209;     2.322;   1.2; -99.00;  -1.3;   0.3;
20080210;     1.982;   0.0; -99.00; -10.7;   0.0;
20080211;     1.812;   0.0; -99.00; -17.9;   0.0;
20080212;     1.727;   1.5; -99.00; -12.9;   0.0;
20080213;     1.529;   2.0; -99.00; -11.6;   0.0;
20080214;     1.416;   0.0; -99.00;  -9.7;   0.0;
20080215;     1.303;   0.0; -99.00;  -6.4;   0.0;
20080216;     1.189;   0.0; -99.00; -10.4;   0.0;
20080217;     4.984;  17.7; -99.00;  -3.5;   0.1;
20080218;    13.196;  11.4; -99.00;  -1.4;   0.3;
20080219;    17.160;   0.0; -99.00; -11.9;   0.0;
20080220;    11.044;   0.1; -99.00; -13.2;   0.0;
20080221;     6.456;   0.0; -99.00; -12.1;   0.0;
20080222;     3.115;   0.0; -99.00;  -8.2;   0.0;
20080223;     2.265;   0.0; -99.00;  -5.7;   0.0;
20080224;     1.756;   0.0; -99.00;  -5.0;   0.0;
20080225;     1.784;   0.0; -99.00;  -2.8;   0.2;
20080226;     1.699;  13.2; -99.00;  -1.6;   0.3;
20080227;     1.557;   0.0; -99.00;  -6.5;   0.0;
20080228;     2.180;   0.0; -99.00; -10.3;   0.0;
20080229;     2.039;   3.0; -99.00;  -5.8;   0.0;
20080301;     1.926;   0.0; -99.00;  -2.1;   0.3;
20080302;     2.690;   0.0; -99.00;   0.5;   0.5;
20080303;    10.081;   8.0; -99.00;   5.7;   1.0;
20080304;    15.659;   2.4; -99.00;  -3.0;   0.2;
20080305;    12.969;   0.0; -99.00;  -3.5;   0.1;
20080306;     6.711;   0.0; -99.00;  -3.0;   0.2;
20080307;     5.267;   0.0; -99.00;  -5.0;   0.0;
